BJD_TDB flux_star_0 flux_star_1 flux_star_2 flux_star_3 flux_star_4 flux_star_5 flux_star_6 flux_star_7 flux_star_8 flux_star_9 flux_star_10 flux_star_11 flux_star_12 flux_star_13 flux_star_14 flux_star_15 flux_star_16 flux_star_17 flux_star_18 flux_star_19 flux_star_20 flux_star_21 flux_star_22 flux_star_23 flux_star_24 flux_star_25 flux_star_26 flux_star_27 flux_star_28 flux_star_29 flux_star_30 flux_star_31 flux_star_32 flux_star_33 flux_star_34 flux_star_35 flux_star_36 flux_star_37 flux_star_38 flux_star_39 flux_star_40 flux_star_41 flux_star_42 flux_star_43 flux_star_44 flux_star_45 flux_star_46 flux_star_47 flux_star_48 flux_star_49 flux_star_50 flux_star_51 flux_star_52 flux_star_53 flux_star_54 flux_star_55 flux_star_56 flux_star_57 flux_star_58 flux_star_59 flux_star_60 flux_star_61 flux_star_62 flux_star_63 flux_star_64 sky airmass xshift yshift sky_entropy
2458810.6610690714 1151.1150041006263 34071.18601516203 30694.689510294495 42462.89588932441 22585.712656491727 20496.867493361115 19303.772249819533 13579.078994289 13589.394534067047 10425.271010970557 8333.124383274711 6397.308568126141 6364.025409270564 5855.959977711783 4764.139861110964 4547.1471948243325 3609.097052610162 3510.211621393957 3241.452134901639 3030.4856902468728 2368.2015484561066 2537.509603881028 1882.2238232841873 1649.9493272779607 1932.0288903201983 1327.655885707828 1317.2652459893375 1120.731546363116 1032.2229778580213 1011.9413944761145 967.3640902151426 994.9354462312634 920.6444747342543 845.2781616808228 754.947587060466 880.3505975932152 633.8953253879359 515.7355382510044 470.3501913779772 472.71948690114175 450.78856157359354 374.5268124137105 378.61203827952653 396.8347833370533 313.4053947052887 307.74692365924346 231.6443660924473 247.48331955953398 217.7626896724556 346.6926640591582 201.84329185518024 165.47991007947033 180.52432205187532 249.23444759162302 175.17631742225544 165.6146566250701 176.35069743616017 118.89934769807442 178.16986057329316 175.26447304811956 163.25231866336787 126.80687829752496 156.89032091972305 119.98588849281538 132.22354936136665 10.36040946002604 1.643 9.64204128025758 -5.8998096585815745 6.515354428797114
2458810.6617968506 1129.9334749882712 32610.483197369846 29877.42239762529 41990.19677476267 21904.991381485048 19879.1474616537 18399.441978135594 13164.283619527192 13225.44572419777 10051.60897181906 8190.353567869 6214.094514154652 6159.147629216776 5581.676423406117 4566.479567789585 4433.302563700178 3498.3640183570756 3404.1903749488433 3196.4546936958227 3176.2463009363814 2294.394300696889 2455.1255472220014 1825.5565696992269 1583.7711769665539 1902.8795815617507 1297.2135078548524 1277.6681343741968 1060.3536723724644 995.4809152668689 983.0163376505135 924.858472263629 961.4496796901452 892.56974921689 833.2672292868308 751.6693009549849 849.7891970980517 628.1353513651918 482.05422050723183 453.81860970326306 451.9491800162997 457.42874920447554 364.8011617525672 363.33458393718536 385.7841194659974 311.5896541515249 292.04990324398995 222.49501242361512 250.36290809585358 219.04326856444047 344.0665628792679 186.76263438515355 158.37236377006946 156.7313705912927 232.75030080094632 156.34332626564452 174.2762690489656 172.25626776686647 116.1665816888982 186.67773800277695 165.68393856253218 159.78412140987712 132.29085355020774 163.6069194110045 121.62365372587107 129.9249931567511 10.350697814098165 1.638 -0.8602923342795883 -4.30118811666695 6.447602456179476
2458810.6625250857 1189.490831870458 34854.50104565544 31691.722075820853 43007.17883354487 23384.65788892856 21074.822432591114 19813.978083047976 13899.870732965228 14095.957972209864 10726.60900925496 8519.930050014547 6632.506617675462 6546.317719040485 5966.362069529906 4891.0809167756715 4673.286482421517 3759.05562137096 3622.197851347682 3374.378909832859 3342.916282751867 2459.468918640353 2615.3257680539023 1941.9426978251197 1711.2355941232015 1997.5624737238043 1357.0800826628727 1377.7166137374538 1173.5346595942397 1067.6912287857424 1043.4224039055646 995.8047696664216 1017.4381169383497 961.5485393962801 878.9807495741009 784.4502621385606 900.6770068413066 663.1330157790743 526.0510107680304 481.9593523224918 489.32457197409263 474.1260622621652 383.6238178909225 378.75249870985715 410.10952969037027 315.7254640098198 298.90308568414133 239.5787677878143 259.64310030493505 227.06841363566053 340.8170406230667 207.82583664074676 170.67182962379812 174.89565146749132 251.04327485322526 171.341834833602 161.3004909452822 184.51764740633007 116.88778163180008 174.34603400137058 182.3457191220402 164.8927918068172 130.97375699831804 164.61620889652113 125.25082968719822 136.55923178240872 10.259027403400466 1.635 5.741854466299831 -5.825599876966791 6.417044936054325
2458810.6632531052 1089.1970097467636 31858.43837188376 28738.412528909892 41071.88882874092 21227.679193969445 19255.987684571493 17641.648284734943 12753.051652881275 12840.150694062591 9780.290373246806 7868.737636665184 6021.535561555503 5987.30279411967 5416.5033039625105 4448.894497870079 4261.913826975253 3385.219440408923 3304.051027224012 3097.2352888944492 3146.235192857546 2210.7399921767383 2383.0049054945025 1776.849382255357 1543.315130010857 1862.2743845064806 1257.0472441542056 1236.5295604380497 1056.7342670638166 975.8915933994219 960.3938870385971 894.8998326753497 935.7655331595995 866.6520293724294 806.1301993213439 714.895931885007 822.4861508877822 597.196271517748 469.68394277892 421.6987031368284 440.7487551807016 441.43908004889647 365.9680693580587 350.60149025765156 377.93588162385396 290.6630674964159 287.3885923878663 214.25663349495443 246.33085205603638 210.22101966628495 332.36841003138613 183.42083113713744 158.0451650187669 163.6861323719056 227.4885426677196 147.95906565149684 148.12464452421435 169.44822410702497 99.1879656637553 188.25037342005015 170.7965807634326 141.16112500867968 122.99214372156543 149.20450913375728 116.3807167267485 115.61286973105817 10.209200220837127 1.631 -1.9141180897740782 -4.121118782755879 6.5214596994923
2458810.66398088 1239.8135480150706 36038.96771149705 32679.925338114866 45433.99350484968 24124.066527991872 21827.729005200043 20113.25744990195 14411.88824375128 14475.547355253704 11115.610600834192 8965.900682958412 6823.862697476544 6783.237405732463 6095.503944216262 5061.771952845828 4875.925243013674 3811.449950695059 3748.1084240277287 3524.4884891755237 3242.595969537826 2506.8659551457995 2719.209149243086 2001.6437356889496 1750.9705093686437 2084.997313914741 1423.8205475052077 1408.8767084662416 1202.4821464529598 1115.9238643851547 1088.0660696568168 1017.8847047488925 1058.9528496738337 987.8384073158297 898.9191086693752 804.8823086448402 944.9142831421026 688.3541377883865 529.9093464066046 487.0526375557087 505.09305822887205 497.9364214599011 394.1144905000309 391.8546501552373 422.4046639138226 332.9525330410822 329.48479203174526 238.56665894146596 262.7862905342767 232.36328309092738 368.30000550235513 211.79166689252645 179.81312513179145 184.24775446963127 278.830386052999 181.72819858756628 190.1303356884661 195.65941429799204 128.0639551607242 154.991525223135 184.2444307160086 172.46363763130333 146.5847222415466 175.55141266568486 139.01059272924587 137.88933879089794 10.14906759314358 1.627 -2.838660684669744 -5.701868450907078 6.281709924757379
2458810.664708866 1226.2659231108619 35913.95966215598 32534.27551157621 44984.84817260197 23861.66382936934 21669.90434743661 20141.25463453194 14285.709209456689 14345.491977211985 11122.679473832384 8715.925542067405 6750.365898497577 6694.113243778526 6099.604399223829 4992.6072051360425 4818.168906132177 3842.2793452509086 3714.1052214655065 3449.3166733689136 3032.9610788117234 2501.6164633837075 2648.5555584900767 1995.0153042451216 1747.1383594911333 2071.6082645581873 1401.6785608868545 1383.8235462693524 1178.1409395556416 1092.780797004976 1082.825925826479 1025.257010883107 1045.0735344808227 966.7869233439645 901.2425969856733 799.9878914782549 922.1791570053026 675.0512526077325 525.0976327577902 501.8121501084204 495.35452644716787 491.2169047986984 387.60416390532606 386.6746945549882 418.90114753089074 324.5983770460121 320.5571767048825 240.66371043196196 266.62850233792994 227.10855889503605 349.3659893863376 220.19674803563151 162.53447223376546 179.13761822583572 259.77527200061644 185.8748328665109 187.74946449400133 195.35038079442043 111.09790970081667 169.7415469662907 181.74891575474587 176.6143660804543 134.07685316058826 169.68651938705202 145.99296474417085 128.10004762559134 10.108632132291827 1.624 6.0564813622614935 -3.5768393889788044 6.372850122208861
2458810.6654363526 1285.4223475693848 36463.834399176885 33268.59616728087 47388.04043409742 24511.444805277013 22239.210090046003 20562.3496913367 14662.212551992092 14684.038160101689 11343.652328292928 9111.477696875903 6957.785361220738 6867.472581830911 6165.720979597942 5129.698787336858 4958.940059231655 3946.561743757556 3793.3372974582317 3557.4545203598614 3150.420754404455 2558.736474096125 2736.8631673621576 2024.5959832983137 1786.9485492856631 2136.4091740002054 1431.5325443594961 1429.5626113191463 1216.7797030936747 1118.5003530230836 1103.673583509768 1044.3244788065592 1073.3493127984 1004.1398592584361 925.8903548362458 835.888200527522 945.5928047447284 689.5571619276865 542.4943219632211 500.10269860689175 502.192568695324 503.78533628058574 405.8052140242316 389.81315933083266 446.98905178489196 330.9455953612322 319.851103469702 258.87398521208405 285.25058088151076 248.11398889674916 374.87788574503185 223.86227401188154 192.55284076080838 193.43442446603657 269.1740400198335 175.22012220912535 183.24054396378705 205.13064754222796 142.10172522044715 154.19536249308754 194.93505455308744 179.90671733373406 148.03385974143555 176.16376671117396 150.39935411918657 135.8119616682413 10.064699108459662 1.62 0.6937644552201725 -5.4004788333731355 6.170000661458211
2458810.666163734 1203.845880216527 35081.20885649913 31404.354112623245 41998.18367304622 23306.703498635077 21079.367687351387 19580.44207258613 13867.011668034422 14100.265898641135 10827.2879029216 8302.189304799153 6646.899070707321 6545.738833678052 5909.494575202783 4883.618330807885 4637.259829586324 3764.5024488781432 3641.6393236826343 3365.232139177647 3061.4386035109483 2443.4844463919353 2604.121358578045 1942.0144967639471 1691.786761972611 1958.5683472194412 1372.6162520039773 1359.0109627537934 1156.8110057299461 1062.9533420968105 1045.5980218115365 990.7111531910645 1008.9666672337557 948.965866757037 879.0613219255861 781.9701526841369 892.4123855777107 654.9768639510088 518.233526161965 476.0230323093519 476.9262008564629 475.7398951385966 368.9787661523551 386.8094127850629 408.36274783508463 322.23730786568825 320.4025407496454 239.39003650951418 262.0972217772134 232.42133122218803 346.6036534590945 206.6178448543833 165.94983980735026 185.50929648644086 239.73262640579608 172.30106594266786 170.2938270573269 191.02151557367978 121.51824563137949 176.63065126016616 174.9295893280192 174.66617610615504 116.64912465390007 158.98073832807228 119.85850934551078 115.26618831953601 10.055988843725094 1.617 3.2272953358918315 -3.8036172343872963 6.5293055681767616
2458810.666891942 1212.9607969320496 34924.83531776206 31353.118862918105 42768.06855607851 23238.59909663024 21067.520824894218 19738.36077869401 13795.576264624815 13998.254953031477 10822.928755901492 8010.961204408519 6583.123519970279 6484.402455016234 5930.200261156369 4896.161439769556 4633.910207947402 3714.8464803085703 3589.62390631445 3361.6626749736683 3166.937135501567 2433.3746710597566 2618.232892632176 1939.9656976782255 1695.3765929800945 1985.4311230446185 1351.3971898553914 1338.7987075495978 1153.2015256857942 1054.5674245772727 1047.6659185571225 990.3222906284192 1015.6984908006333 950.3845568199848 871.641563661674 785.0547684339484 907.6848142699714 643.762579806191 516.3490187950308 485.31948965683915 468.43921613484565 468.87462744395964 381.17300108778 391.94931663198656 428.0176664423971 326.39056105852217 321.7891539253258 246.36506786567625 273.4758006409645 215.4042591572516 353.43250695026705 209.14751842900586 171.45198586432792 179.99931590170988 256.8998114937167 159.12178800071996 174.67299073186052 182.48914329443699 102.10952429214764 194.20940111884096 167.24409324106358 180.8261815259289 136.94647722056834 176.08767605170604 132.37514798876242 139.04602643542893 10.062308876389704 1.613 6.241285786831636 -5.31577981679596 6.502319806784245
2458810.6676199823 1113.0048085355377 32246.954307698103 29115.20924409979 40599.14495146837 21591.425945820418 19562.40344635476 17966.68817319221 12934.202951707442 13032.482359138226 9929.798432966896 8147.155773662947 6147.623138338933 6059.911032970221 5507.713794566939 4497.260736741768 4346.758098952637 3464.7478548458826 3386.8805921485036 3179.716729914041 3146.1068516484897 2277.205494941523 2412.6290225813163 1800.486471322837 1570.4023392435395 1867.2489701845795 1268.180675915246 1267.4091734972633 1059.937173145636 978.6101451017889 979.3572706553384 924.696135870703 948.048440911897 888.8082525585091 807.2017755748273 726.1290347575285 837.3552640703194 592.7031563392358 470.3955369733291 446.97493026066877 434.5476284661085 471.5745863974383 354.42275043188687 374.7210274167286 371.68916440370015 284.9981015255733 295.0351513777501 230.01440063236174 245.71095393483193 211.95448611070873 335.1574483305359 185.52580716935725 163.1359071744111 171.21972929301072 230.9719527404736 170.49622689247093 153.57229998990758 181.93317262045943 114.77030269575431 166.34958923213296 167.71326318496747 160.0625975394534 136.7471083052277 149.94365893317686 115.58013024403893 115.54583085511791 10.09000720947359 1.61 -4.301732458446061 -3.9873705240481314 6.515279337118733
