BJD_TDB flux_star_0 flux_star_1 flux_star_2 flux_star_3 flux_star_4 flux_star_5 flux_star_6 flux_star_7 flux_star_8 flux_star_9 flux_star_10 flux_star_11 flux_star_12 flux_star_13 flux_star_14 flux_star_15 flux_star_16 flux_star_17 flux_star_18 flux_star_19 flux_star_20 flux_star_21 flux_star_22 flux_star_23 flux_star_24 flux_star_25 flux_star_26 flux_star_27 flux_star_28 flux_star_29 flux_star_30 flux_star_31 flux_star_32 flux_star_33 flux_star_34 flux_star_35 flux_star_36 flux_star_37 flux_star_38 flux_star_39 flux_star_40 flux_star_41 flux_star_42 flux_star_43 flux_star_44 flux_star_45 flux_star_46 flux_star_47 flux_star_48 flux_star_49 flux_star_50 flux_star_51 flux_star_52 flux_star_53 flux_star_54 flux_star_55 flux_star_56 flux_star_57 flux_star_58 flux_star_59 flux_star_60 flux_star_61 flux_star_62 flux_star_63 flux_star_64 sky airmass xshift yshift sky_entropy
2458810.65379461 1827.87260750395 16911.19959423957 18737.008705167642 20666.56484075668 11095.249982882813 12082.635040112375 11448.074407655975 8110.238620133304 6685.04241216687 6320.787859085967 3944.6586027232042 3167.987749756416 3296.95179118019 3755.7800099902574 2242.8274814763213 2723.680304525027 1964.4666212271825 1786.7271411816178 1701.994668314493 1567.550671144712 1279.7582599394625 1270.3133796881807 980.5984454903352 825.2569904376272 1016.3680514243009 780.9722978629507 677.7899854704318 586.8912479596348 552.6358483787614 546.0785676501235 468.8736513671191 491.97729049893263 599.5306345336792 429.9555262988307 385.9286977863298 449.90380800380956 333.7218631969811 260.7136211968374 249.17219010474557 240.92245801050814 274.81854777585926 194.2347740679943 208.37700547772354 207.01293992705905 172.47936890812102 167.99212703200658 112.21332399365104 126.34613692167234 144.0596813984669 200.20507579862266 87.5837186305369 103.57456590214788 97.49903726456445 148.8348657015716 109.38142186410235 110.89318253016852 112.0096644742635 78.18878029237166 95.94087313390992 183.11242573244624 93.72852406640764 72.53408910914004 111.76603498931533 63.742680129903604 66.34915501772024 7.9330886437020505 1.684 0.0 0.0 6.660634063309778
2458810.6545217875 1662.4213010982478 15533.62695957661 17412.196903249205 18294.226193007915 10220.832086581233 11119.470747907975 10600.658565926602 7565.461615048413 6185.946651967272 5806.312254449973 3569.8728426079424 2912.7243158433985 3033.27314083271 3451.5228030852836 2036.8101313562827 2503.0868694233573 1799.9290103871979 1636.0501482574136 1586.0848489559748 1618.2463937322293 1178.0025927851545 1170.3011669346924 883.342830934403 740.2686448149293 955.4390722063297 694.9286463459624 625.881440582288 539.9639184820303 494.5870915965422 515.7420288159121 420.7676466442557 467.93896108650347 549.803025594872 380.8647033054656 360.68956053074777 408.82227959346733 321.9736007501136 230.84872647857992 210.28037620112542 213.29263631859794 251.44987738576916 182.5480506021733 198.65813536901163 195.37237546102213 144.09862016154437 143.6610751662476 109.61286841709516 119.95151294443276 135.55710745158527 180.18851869691014 89.69208712669715 99.47181030683447 73.7262366302457 125.24064904480207 92.45187658071154 109.4368777615462 102.27954574499114 65.27076414458182 95.97198088366228 161.5047947650654 100.74709999079398 56.04450464704472 102.47813816298755 60.94360742634769 62.75367657991446 7.909865677737651 1.679 4.240642523090592 -2.1351981673306426 6.864565038978853
2458810.655248933 1589.9923814277588 15048.671764534887 16601.737405085594 17677.194410566066 9704.072434672204 10592.968186466282 10161.651945799515 7265.7170298914625 5854.359020966293 5550.959903241005 3611.085812651749 2772.718889447975 2911.3530866689403 3295.036002590035 1956.0033105866783 2411.410315472689 1729.1565029614428 1572.6760923879308 1502.3002726319455 1550.182499316357 1131.463349111713 1114.0104010038021 853.6573116955151 693.6523641815924 884.3347107912247 681.0875447061352 599.9310426380575 511.47881506891525 467.81763044805194 489.94053844901333 416.95239956156877 435.8305878885061 525.815885516933 375.8858413077692 337.1764498561771 377.408977031562 301.1520067186255 235.0832639591533 209.81434022267106 201.5244531179058 230.20130282796163 161.97717366255043 182.93988224840433 196.28786761555165 146.72401878740348 134.13783817299944 102.6105529469598 109.7422938250745 118.74911023653864 159.72362912543443 82.53203016917298 88.77770822037104 95.63166755900043 123.06599615558493 83.0309595875784 97.56362122273761 82.64139021703159 56.678021874942836 98.10604996789746 146.9448005026422 83.23065072276562 54.09155431003625 90.31501890949804 55.43675917753111 56.35776470652151 7.878046282374146 1.675 4.730903268683427 -4.337535030940309 6.898515995610641
2458810.655976126 1658.635871532327 15622.655583321022 17395.714883635643 18910.62409254525 10213.39882312997 11085.822188622276 10573.02151158786 7538.137409390043 6150.4959504233075 5797.802233833217 3651.440016282267 2895.677269040556 3036.1646043526994 3450.1187862859174 2091.285450672671 2500.6529409092714 1811.618989099999 1656.7677212946992 1560.8006655268975 1524.2892018935972 1169.3074210498758 1191.6992671355817 910.1529248663186 745.9104604375868 943.4648985318221 713.6035109733988 615.6373297885524 529.7002827225489 499.9840535001992 506.95287439791014 436.6825644639597 449.55057832481396 550.5081842231688 400.4261057165461 353.29131767498205 404.23830727248156 311.5745138566335 247.75003110008862 218.78818421564404 216.09774975725063 249.00472465459146 183.54653367268716 210.533226520061 184.26514244622666 141.06552781796103 146.1907141642417 97.32095072191757 107.94088979154525 121.39410415893363 183.74351619300043 86.17265137355692 84.78957943669714 80.59764495855295 133.48467399679768 97.85092556689051 111.97378647230241 100.83435194303651 64.77572457902691 82.25224786727 163.9244904366979 89.77298495825913 58.9790931296074 107.00555297544149 52.204783753541655 62.92184720930818 7.862321427277453 1.671 -2.4187328646948494 -6.875282116457917 6.868657539165933
2458810.656703751 1785.958907920877 16498.579320907793 18417.850492917776 20449.325776250404 10811.797437530504 11751.925922598799 11231.384934832731 7962.834827878514 6474.941474789481 6149.470999353626 3743.5666571150914 3039.6726162140703 3232.109324410408 3672.281924651899 2155.627950552411 2652.8868640732126 1907.1841045681626 1727.3864158723882 1674.4798057330636 1601.2551226845057 1233.3791948375595 1241.0306251794223 941.9928815083622 794.9698055072637 989.3948697447156 758.6101188972181 662.5602797420128 557.9643473776731 516.5161381637481 535.6728208291994 457.92550984068606 494.97193575427616 576.6763767464134 406.9156720019288 377.44378129821126 426.79670105719197 357.76858298639974 243.68881520236317 228.16679783560417 226.76003039001054 267.0040628494171 186.65991739429785 215.2395416574868 207.09979383653942 162.4478774286443 162.86179973970138 115.93043373591257 112.7026384988271 126.79550389651146 193.66602999085032 102.41739681366452 98.2236360476459 90.04824731797076 147.67624769695297 93.53427786235066 113.81239499226673 94.93634099548314 61.41277755025318 82.30223025574233 167.12282387798743 89.86473037872784 57.673216700254365 107.47658917427955 63.32252046480304 65.54197017151334 7.8422123371755506 1.667 4.507508215569718 -9.2047108352915 6.6982392002203195
2458810.657431074 1702.6294586469483 15779.986422067372 17514.527586964065 19579.358435443653 10353.754171835866 11200.049040463315 10711.347366519392 7602.516387274217 6263.992684521077 5902.875548059709 3636.0144632262027 2932.1502149143657 3054.956871588916 3517.4361320971116 2077.3332104544156 2531.7180146205355 1817.0445574276596 1676.888648030478 1594.0455397031692 1611.561860802455 1192.3953155449656 1190.3906496906452 911.2608992306172 772.3079788702521 979.0402583687952 725.4179123518873 621.6685890135927 543.2162228070017 509.72546315465684 522.0477495973195 432.00850818107597 472.03365897271163 556.5637998417264 406.5291389892457 361.02717412957816 390.80509190908487 330.7651207046564 237.5593229742129 224.33436056493278 205.21623774610683 261.080257766706 185.6351032908778 206.9684156434261 186.1805876992 149.34027413815662 147.4665137004054 104.61937467229727 103.74003883402935 141.64360370234135 170.8143429028872 81.15117887315695 98.62199514870615 72.67890632389633 136.7301519042274 93.03116347648901 106.98874882528713 108.18270153931468 69.78942073207314 99.98728649276721 166.5177025544537 77.73378610177218 54.759655017540595 105.00415867430881 60.54798360875939 67.53361627855823 7.9303527635055975 1.662 -4.057095571567103 -7.354874442382652 6.792117822339511
2458810.6581584923 1777.7261788299386 16603.773020949997 18423.69356943999 19774.36321560899 10818.577315164095 11711.565477008735 11176.81176242636 7958.7961674525695 6561.638948013607 6153.312182118065 3807.977804673887 3067.6308168832425 3224.021574965357 3669.3766087005583 2200.10869043861 2669.220060267554 1920.9736579411713 1746.0239025798387 1672.138134842348 1614.83411121625 1242.7144703216131 1250.8337551360214 944.0279040007088 790.2229409229294 1004.3978002440956 760.9664073898076 660.5620243159402 565.2491786093308 525.4378548623223 534.7068364836055 459.61575158443713 508.211774464505 591.8268828473241 416.2564946942305 374.9960816292572 423.3431716564829 332.3373835524908 241.24801359401997 239.50936241231926 214.16236266868435 271.0998053057495 185.78660079057929 222.5181362453751 205.71732577372651 164.5009456484855 159.5909980126698 114.3412305393666 124.67953819173272 137.91021841060063 186.46424037342754 99.16646129572933 93.60723613253091 85.8211652271161 132.8174134201785 92.17067341074265 118.06568847816258 108.18952269027213 81.43558533281806 93.51901892879492 178.5303047849845 93.15912178878109 66.44919754282407 108.95726986558124 64.89233856941355 61.7323847002471 7.946782344198511 1.658 -4.090015756160891 -9.478682896432915 6.728815127201906
2458810.6588860927 1659.5753227025868 15490.859643076281 17248.861430910812 18836.06992690176 10108.436109049537 11004.603411056753 10448.597477993835 7408.040759390164 6077.417203953325 5735.116358945336 3739.16089753965 2841.459407717885 3011.0440966957235 3428.2471994272723 2043.3508947219132 2481.7063056830784 1799.1202125080615 1620.3782075055426 1556.9482443060801 1413.5493792505408 1150.6001510582437 1158.1831867394228 880.104934367706 733.7040717517234 915.5256384903664 691.5212627045437 618.770586731225 523.787112343036 491.57657990161533 503.0942307509293 426.058835590965 451.7061249737545 554.7704789096686 392.7131401552246 348.49829787098787 396.72547804243317 335.757434823811 240.9648101704045 222.3506310985683 207.14026225105943 240.4546784109431 170.97633742579006 190.1145648583554 190.7023045612686 146.08191762881447 154.81567649008477 106.7529911925798 111.22417970853373 135.694735515236 171.1139739718446 88.60730471439675 97.9226659907683 83.16090567955568 131.0607918295226 89.48771108894798 101.96291723165947 89.15716183079228 67.60826868702352 78.90431593353618 164.65983167062925 84.62934353188321 48.123090771942955 104.43076455830402 54.030645916951954 60.89360414745218 7.968772471788551 1.654 6.845464519005979 -5.263531511035978 6.845953271068265
2458810.659613531 1828.0797010170722 16968.71960057091 18930.137797294756 20733.500847121017 11129.85616152031 12058.934511074936 11494.59363686847 8184.158602211917 6711.219516478322 6337.190218487321 3900.36484436766 3147.5517410726625 3294.9719124211283 3759.7620317172414 2243.7016951027604 2726.5513776686184 1977.7557246148383 1778.0378382455324 1718.8250929097085 1576.3280252468037 1281.0179349447978 1287.375220450623 969.3466584735751 823.841228179936 1027.9649818824957 784.1248193575424 675.8638465685613 580.8072161537086 544.1543732143073 546.3682674624996 464.5092272214667 515.0903964424996 596.232469121553 438.01077982952506 384.17897074324304 445.09334494963986 353.4539820896052 250.24564880068257 244.61241739405813 229.71322522139695 274.2414354823748 189.67759577134373 206.53757381445928 203.08765025695806 164.2183283744409 175.15562919002915 120.08773231386706 121.68834667885992 139.66458919302337 196.1355854444868 107.74588603509838 111.17332990847014 101.4341544526845 140.69382190506488 105.27104711129141 121.46761944177487 107.22381724650428 76.80971576194909 96.12228204873463 181.9662502427714 91.10359839740389 65.20134186662084 119.15730957910685 57.14054383050801 78.299077924859 7.956107289458813 1.65 2.6662410096140015 -6.093969983378834 6.6574739635276945
2458810.660341082 1695.2254291416211 15877.750275269349 17624.884339619373 19229.259709272246 10367.25515634898 11299.908945429523 10742.67099876142 7626.842769146804 6245.2955115465165 5885.707480058557 3758.322984059181 2915.277199701071 3064.217506061922 3502.5820327227902 2089.2231084478094 2555.0245274609983 1828.803511073207 1667.4282196388488 1594.4141980653837 1551.797789540811 1188.7515415910848 1198.785851211772 915.4693672443398 756.1037698556598 958.2472489108513 717.6047634933692 643.5499198749993 548.277167654769 504.9939257629223 524.1868284777219 443.0769655717178 477.63686368627583 546.0903815892132 402.38082394273493 367.81534616639084 413.2801854043995 331.2761183925031 238.60477040444457 221.4030852835327 209.04622809836704 251.58624470621143 173.53545012173248 207.07239503027787 197.90490260530424 143.09998575920568 152.00204461698837 115.39631465903052 117.36977822327609 124.26743224598808 170.54879897971404 88.70346464710262 102.99855803676789 85.30453375597621 138.73406611665825 94.62359491341243 124.17955309595442 101.64807311596111 66.74206447663624 97.98236851388187 162.83690508140742 87.26108567275926 55.20310680258384 99.80114934028097 47.28856478413145 73.05371428120803 7.9121045754577715 1.646 6.124112378753164 -4.601689497951121 6.8853942238056955
