BJD_TDB flux_star_0 flux_star_1 flux_star_2 flux_star_3 flux_star_4 flux_star_5 flux_star_6 flux_star_7 flux_star_8 flux_star_9 flux_star_10 flux_star_11 flux_star_12 flux_star_13 flux_star_14 flux_star_15 flux_star_16 flux_star_17 flux_star_18 flux_star_19 flux_star_20 flux_star_21 flux_star_22 flux_star_23 flux_star_24 flux_star_25 flux_star_26 flux_star_27 flux_star_28 flux_star_29 flux_star_30 flux_star_31 flux_star_32 flux_star_33 flux_star_34 flux_star_35 flux_star_36 flux_star_37 flux_star_38 flux_star_39 flux_star_40 flux_star_41 flux_star_42 flux_star_43 flux_star_44 flux_star_45 flux_star_46 flux_star_47 flux_star_48 flux_star_49 flux_star_50 flux_star_51 flux_star_52 flux_star_53 flux_star_54 flux_star_55 flux_star_56 flux_star_57 flux_star_58 flux_star_59 flux_star_60 flux_star_61 flux_star_62 flux_star_63 flux_star_64 sky airmass xshift yshift sky_entropy
2458810.661068847 328.70462831683085 24274.332629423017 13283.71861456061 29200.713502060426 16062.026766863984 9647.506020685518 8780.000011715414 6555.208462230205 10066.257803826014 4755.017508390916 5674.737215298577 4592.645283288211 3946.5635389816725 2550.464087325128 3791.4338496540604 2167.3078182767435 1966.871670018711 2341.7482587480376 2131.777218554978 2202.1214411231117 1357.8077672347679 1740.2442689019701 1252.4660418607862 1181.2288063698156 1128.7039371056924 637.148440339099 875.9687246033225 720.9500601758139 612.9908014722482 581.1152311839124 708.7443158546696 626.6115154297402 353.8485519749001 640.637672709419 501.7058602653772 640.0435592405979 326.9116066510807 326.7904319829265 296.7576803708688 314.8078843774566 247.20739279456757 242.19070065162268 180.8316476459382 230.94156166049444 203.4162127098487 171.0287562146903 138.71605697271056 182.73913937974285 86.88942913818089 174.64217642834132 130.1506820204275 58.393132474587766 98.23078199888526 95.15886018762916 77.00194287698481 54.23809188092091 98.97488315076589 30.862132259095596 107.82738582688229 57.17568703966693 82.77805497485315 87.96850141689963 68.20219217354206 79.45720308614145 52.63072771857357 3.539104057603426 1.643 9.301584571019148 -5.756940547928544 6.686117303701795
2458810.661796724 340.55524447985096 23145.436845034677 13177.121057794391 30639.288975672556 15885.343861068914 9556.854721852666 8730.388281120091 6519.1781804898155 9911.21317973331 4590.817177016448 5630.663799630948 4522.7351212632175 3859.7702116896357 2523.9835625421265 3756.3285781301033 2163.099880197606 1933.5731512132684 2232.071357367674 2131.0978253389976 2326.924048935922 1342.9780238940225 1720.0453953200126 1232.0171826521198 1174.629947659407 1137.352982098758 627.7649388708672 887.4602112581549 712.4713684738183 614.2041136851832 592.4899381063897 704.9926372019808 627.2079074117416 343.8041205875651 623.8325132343622 498.77954647574165 629.393751662096 336.7310422995118 317.90566008677854 288.7599362683761 313.9096879777477 246.98750932832397 230.2149186720909 191.84034103698045 233.0886170806249 203.48395586695005 171.1873105791178 138.73264479825983 189.63163041663137 76.64982075480911 172.12561930051027 134.97296624282257 61.82958479795573 99.96487321846834 95.7198703966209 77.45422986307275 54.255838511247205 104.92787933561145 48.39477022198722 122.88186239929492 42.91417485644597 87.19476527232291 84.82701544583105 71.65793758793613 77.46864246315187 51.87960136887547 3.55007927726645 1.639 -1.2178260642814323 -4.3080479090628785 6.726738986758642
2458810.662524939 356.79077636812025 24878.78448243217 13675.942505066776 30609.891059439044 16691.149197087685 9907.359389804373 9101.220773293755 6748.748774183245 10454.953612420673 4872.3249152182925 5806.533017729592 4771.84103361752 4057.919135227562 2615.848829529553 3912.3924399067773 2243.9405096602545 2056.0436879082295 2403.9215136915122 2215.3171741096967 2387.4014506498215 1399.2671739956443 1807.0598990555047 1291.599737619395 1234.4108303778387 1150.3375065224934 663.4690996688973 906.379732405761 741.7026337972292 634.5525294255532 608.2087039111206 735.1616907492523 639.5040137696363 359.25134417088 653.9501376387387 517.286537239296 647.2308897833306 349.5202752685075 331.56761159592025 300.00482026319963 334.6557363656917 265.24099395783077 241.8466152468297 196.9535385885334 240.79620567427835 208.19748866359066 172.35523466100906 149.01040288247012 184.93297873334194 85.91002793560293 180.9794564303452 130.51143822014043 61.449267423727726 103.53987285127101 93.28215335547793 76.61625672935722 50.869724791715875 100.12691481219856 50.46317171276132 107.79647739921965 53.92837657632117 81.57299060509588 100.42672909244102 70.43647816848085 86.25769104761942 53.433518530715084 3.52023537004719 1.635 5.463056202370833 -5.659181964860991 6.678034334091218
2458810.6632532063 321.6173111087019 22811.650647191294 12653.074812637029 29815.428575077793 15432.649864630315 9228.484943685968 8411.156208527877 6326.804964085202 9662.333281178611 4499.886314964619 5430.256750741075 4423.272079590824 3764.127088498012 2429.883176312151 3624.1515934238028 2084.393480009758 1877.6137937910705 2190.5961897678444 2055.5998056296094 2303.5845120149434 1303.4934341949775 1666.3555676448727 1202.627139527226 1142.342567959568 1113.6211131433529 593.2505569534246 853.3900193935935 689.137777893251 582.2679215245048 570.3208586306708 686.8073782856799 605.1584769933647 343.45000582973955 609.2502900746673 477.3933280489352 606.7658558267218 330.5949595316048 316.62139807790686 289.9071359043657 304.9327718684327 242.83776057789933 233.5671679910646 179.6004530992097 226.71747751057714 187.55001136706233 166.10106329278605 135.67760494011904 164.60989247879115 85.10240380148413 169.65147216831502 118.59259637798678 49.508228027966716 96.97348680363078 83.21766154390838 68.29911787742554 40.04086916223399 79.35802052532745 44.87272319001701 132.9150799611273 51.63810888656711 74.24244894430703 84.5879432905817 67.92989990802295 77.72718547819592 45.44722485674538 3.5092369303539175 1.631 -2.298624166119591 -4.037284057419939 6.749751328121357
2458810.663980883 376.10192250021936 25724.631957074278 14436.875635906876 31942.5030647533 17480.89839600199 10506.55865237691 9535.444880784715 7131.1822829695175 10876.57606398324 5063.723821537279 6158.2241927204195 4999.931713569413 4232.13114434713 2761.820688306534 4122.902537353603 2378.092840054759 2134.056031014032 2495.1246061118954 2322.9335085177377 2321.8336243176627 1476.3521848799785 1904.4609626816368 1365.4517341714707 1306.1154016192968 1227.707151094841 698.2922684820612 964.216138302935 781.719018805797 660.8485032160354 650.1776247706948 765.218673519728 679.8465029478127 379.27907886955944 694.4639364600466 551.8185890028413 680.5413780888225 375.02425712159516 348.9986862052926 324.04831760473246 345.87993351839543 268.6358781568782 268.2926516984719 201.45464567331607 249.37306060359018 216.71953953668697 196.23543793486726 154.86041834972275 202.2844217603124 98.94460343347394 193.0283984829777 148.3224812160878 69.55824834161298 116.84592362253497 99.56714981309572 79.49370217914306 58.36237457207208 95.18786383261394 42.259886481163754 105.42190701556477 55.016303987892144 75.26959921393694 178.3917556323435 75.83859247176285 95.6738426049132 61.63059914167486 3.5109293212375703 1.628 -3.1533035556528866 -5.529719634711242 6.517836419319029
2458810.664708802 363.006145801816 25869.543723244475 14236.321182743017 30843.44905689011 17231.577644401863 10320.002132564221 9378.804423179146 7020.010270744952 10757.139055829317 5129.152461013374 5900.892963322809 4954.287764143731 4209.221938248381 2715.774205812872 4062.184451029925 2336.530194489275 2123.41480554649 2489.5181121776423 2283.304605769755 2210.4610006406656 1449.4196951568556 1865.1750094138604 1335.908760358714 1281.1458553993293 1192.1812618814724 676.2063304425291 947.1715631628751 776.508530655408 655.4098421848895 622.5796603929319 760.0549448156601 670.4845139919277 364.62880444412866 686.7235049961926 536.267488525682 675.6252960367934 361.1240705933544 349.8265586962868 314.594381838955 344.10221517601883 274.47801680669556 251.4977297338987 196.76011960479397 244.41356324902227 213.9282433747474 182.5617075424246 152.5203677191826 196.74400202849682 87.65525649424877 189.06453062605422 145.36224781261006 64.7308931692587 110.28068661366572 88.17113528419686 83.98869837685791 54.35207869340581 108.93472218267185 46.20053183463376 114.69027500064404 48.73757490134473 82.72430153199275 102.8483516853915 79.60512761511345 90.7121451010964 64.15310936330025 3.4930980554399356 1.624 5.755841502513668 -3.412868389882398 6.5844471651024845
2458810.6654362213 377.18469025012234 26231.570388715634 14888.867111980062 34065.415861035384 17976.226622760827 10797.420053911417 9779.097050417944 7343.494479963541 11143.86367587104 5204.76011501014 6332.747197975541 5080.2772172557325 4304.930806482452 2841.1301601506343 4229.9191998215165 2471.5529212777287 2190.9161333027996 2519.3593755616225 2401.3313279901404 2304.119624104698 1522.5955304554361 1957.3083027115 1390.3654816159037 1339.1840575325841 1271.4684553765576 698.2937085611148 986.4904663285907 808.4415960376689 678.4163443222101 655.1626233689906 782.3649809376006 701.9241384413192 385.82195697873664 696.4540495609668 569.5085181716345 697.2159924997941 376.7655070167046 364.25519407241217 332.20103667212294 356.14537555377865 274.7924763646467 256.81589437711676 197.38969957188868 262.37727345810185 217.48629492648604 198.77819205996286 150.14200088351245 192.49494157086397 96.72821104617118 193.38285299020728 150.02820385460376 75.7287190523064 118.95964653942514 99.80274522468025 86.00035903887523 62.21560928951524 112.88930184734963 47.708454257466656 106.31878170786379 57.40486780922875 91.43323420995488 102.08098179995055 80.32528091934049 89.58240139227965 61.100823157399645 3.4755747770429206 1.62 0.34980397844615396 -5.349856069043696 6.425521986540921
2458810.666163769 352.062774629852 25146.41100175741 13520.438890523053 28789.866233618974 16544.17238847203 9911.745010577108 8947.039233820507 6688.696818230192 10449.94141195462 4950.638720695278 5681.000006579736 4769.532996102588 4063.1786832052953 2585.4044180494084 3886.297817360247 2203.609314386728 2064.945563619713 2410.6622811573984 2159.6569930609103 2248.8459883009004 1385.6830550517252 1790.2877879579394 1283.1597128140686 1224.5266518096118 1130.6525884205805 654.1806760744947 908.6383773855092 742.2349997221183 647.0737440787325 602.5163728279988 729.0324774988107 646.3650563192666 364.22904980903513 652.6541650171417 513.7962208287878 648.7855440024852 350.6724987767854 337.32249990035086 305.0237402631114 327.91312530364024 256.1605751058276 236.53161719037112 198.00893243237212 241.69383323358232 199.8989466534469 174.83221336285848 141.50938401516188 188.82441966475224 83.52695466190453 178.19548641890614 144.67056629305455 59.13937644738228 108.70833550684341 97.91111316788799 78.44544946365107 52.289162774533665 95.47032512561223 49.39061732023183 110.44290279334369 52.717517465345736 85.31257341432392 92.04095505578444 75.1922275358617 86.58329910692483 60.9158676713203 3.4771340595773426 1.617 2.9124791475603082 -3.59886482640578 6.69389486544811
2458810.66689201 350.9838378900992 24580.509104827237 13411.645287238747 28938.411129717042 16534.38217250369 9854.394176052409 9025.184847448505 6581.525359074323 10391.343521146158 4978.889440096056 5444.334035936716 4747.262990689654 4049.2786106864123 2586.325228677841 3888.286049182004 2207.2006210924837 2038.581136760413 2383.067371716294 2175.072489433921 2304.216763822349 1379.4805509712596 1796.7276919026626 1280.2297149515045 1222.6581606040093 1133.3353471216906 656.0969630147209 912.8515332442281 749.2793306974802 630.0296955575722 602.8767199877943 729.9688038487378 635.668622468352 362.538339908642 658.2250537535841 514.4282405465937 650.0983036268143 339.044899741185 330.0866384284138 306.06582505536824 328.8616544697425 260.18914289267593 244.41525006718985 195.55587466545876 234.97603060468936 207.53239186715012 172.88042234665664 155.31540895956277 193.58661001346385 82.62673296268089 182.85780716775747 144.2905371969236 71.35859410426905 110.74358520317655 92.87483654741337 80.24847523292192 57.15036491330878 99.47656857553011 48.33829458796972 124.58251078464515 49.953937432408324 76.1523414316974 91.61691857857161 78.10212135351503 83.05277794516648 50.66070945688516 3.5067587112251464 1.613 5.827887926502328 -5.114213601929677 6.660851204099737
2458810.667619884 336.0243823093881 22989.978455683104 12871.97449555733 29749.881565172236 15586.982058832631 9409.271320105541 8602.904529397538 6413.479708356811 9756.951328468287 4507.622972251905 5612.513808578858 4469.1642686830755 3794.1063782356205 2481.921066292391 3667.0113793105065 2118.7448338701856 1901.9115246293854 2244.6526480331463 2100.2750712957913 2303.759449238429 1323.0535193267522 1708.5399813721926 1223.5334761684949 1166.4763474411857 1099.5591413267591 607.3779522649436 861.3444679813034 708.3350604599058 599.3383005732825 580.2006760966259 687.3051763462071 633.7153948480205 329.2562705037361 621.130173955238 493.7793260393844 611.1521089941647 322.48990450112916 323.9036990778367 294.19935116004575 305.0539610525848 246.27745352576602 236.59362093108368 176.4847244581751 215.98069668518656 196.88501984476486 163.9516371112916 133.06824991776364 175.3929798638208 85.77037187446028 167.78872861489725 132.91546655679608 56.53608751876418 100.99930470650628 88.36265250027766 77.48096285194794 52.26690271914534 103.88872682264676 46.742831498645806 124.85899540898451 54.00436458905424 74.79902101010788 85.38044910885425 75.99383875751991 86.69211892451762 46.78379488505064 3.517396194719765 1.61 -4.553727908937812 -3.964605955847702 6.751789012539192
